Email id,From Name,From seniority,From Department,To Name,To seniority,To Department,Email topic,Date,Sentiment,Is opened?,Device,Within work hours,Within workdays
524,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/4/2024,neutral,opened,desktop,yes,yes
525,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/26/2024,neutral,unopened,desktop,yes,yes
526,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Operational Issues,3/7/2024,neutral,opened,desktop,yes,yes
527,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/21/2024,positive,opened,desktop,yes,yes
528,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Meeting Scheduling,3/11/2024,neutral,opened,mobile,yes,yes
529,Madge Torrejon,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),HR related topics,3/18/2024,neutral,opened,desktop,yes,yes
530,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Legal Matters,3/5/2024,neutral,opened,desktop,yes,yes
531,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Project Updates,3/29/2024,neutral,opened,mobile,yes,yes
532,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/13/2024,positive,opened,mobile,yes,yes
533,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/25/2024,positive,opened,mobile,yes,yes
534,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Project Updates,3/12/2024,neutral,opened,desktop,yes,yes
535,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Training and Development,3/7/2024,neutral,opened,desktop,yes,yes
536,Marilyn Seeman,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Security Alerts,3/14/2024,neutral,opened,desktop,no,yes
537,Katina Darter,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Meeting Scheduling,3/13/2024,neutral,opened,mobile,no,yes
538,Katina Darter,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Meeting Scheduling,3/30/2024,negative,opened,desktop,no,no
539,Lynett Amy,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Legal Matters,3/21/2024,positive,opened,mobile,yes,yes
540,Lynett Amy,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/23/2024,positive,opened,desktop,no,no
541,Lynett Amy,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Technical Support,3/26/2024,positive,opened,desktop,no,yes
542,Lynett Amy,Professional,Information Technology (IT),Abigael Alred,Middle level management,Information Technology (IT),Internal Policies and Procedures,3/7/2024,neutral,opened,desktop,yes,yes
543,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Technical Support,3/8/2024,neutral,opened,desktop,yes,yes
544,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Project Updates,3/12/2024,positive,opened,mobile,yes,yes
545,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Project Updates,3/22/2024,positive,opened,desktop,yes,yes
546,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Client Related Communication,3/5/2024,positive,opened,desktop,no,yes
547,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Technical Support,3/19/2024,neutral,opened,desktop,yes,yes
548,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Client Related Communication,3/5/2024,neutral,opened,desktop,yes,yes
549,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Operational Issues,3/24/2024,positive,opened,desktop,no,no
550,Reina Trobey,Professional,Information Technology (IT),Marilyn Seeman,Professional,Information Technology (IT),Vendor Relations,3/21/2024,positive,opened,desktop,yes,yes
551,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/25/2024,positive,opened,desktop,yes,yes
552,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/30/2024,negative,opened,desktop,no,no
553,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Project Updates,3/4/2024,neutral,opened,desktop,yes,yes
554,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Client Related Communication,3/5/2024,neutral,unopened,mobile,yes,yes
555,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Security Alerts,3/11/2024,neutral,opened,desktop,yes,yes
556,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/6/2024,neutral,opened,desktop,no,yes
557,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/22/2024,negative,opened,mobile,no,yes
558,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Internal Policies and Procedures,3/13/2024,neutral,opened,desktop,yes,yes
559,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/28/2024,positive,opened,desktop,yes,yes
560,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Operational Issues,3/20/2024,neutral,opened,desktop,yes,yes
561,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/26/2024,negative,opened,desktop,yes,yes
562,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Legal Matters,3/26/2024,neutral,opened,desktop,yes,yes
563,Marilyn Seeman,Professional,Information Technology (IT),Reina Trobey,Professional,Information Technology (IT),Technical Support,3/5/2024,neutral,opened,mobile,no,yes
564,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),Technical Support,3/26/2024,positive,opened,desktop,yes,yes
565,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),Project Updates,3/27/2024,neutral,opened,desktop,yes,yes
566,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),Project Updates,3/25/2024,positive,opened,desktop,yes,yes
567,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),Operational Issues,3/21/2024,neutral,opened,desktop,yes,yes
568,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),Client Related Communication,3/5/2024,neutral,opened,desktop,no,yes
569,Madge Torrejon,Professional,Information Technology (IT),Lynett Amy,Professional,Information Technology (IT),HR related topics,3/14/2024,neutral,unopened,mobile,yes,yes
570,Lynett Amy,Professional,Information Technology (IT),Madge Torrejon,Professional,Information Technology (IT),Operational Issues,3/26/2024,positive,opened,desktop,yes,yes
571,Lynett Amy,Professional,Information Technology (IT),Madge Torrejon,Professional,Information Technology (IT),Meeting Scheduling,3/27/2024,positive,unopened,mobile,yes,yes
572,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Project Updates,3/8/2024,neutral,opened,mobile,yes,yes
573,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Meeting Scheduling,3/25/2024,neutral,opened,desktop,yes,yes
574,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Vendor Relations,3/18/2024,positive,opened,mobile,yes,yes
575,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Operational Issues,3/12/2024,negative,opened,desktop,yes,yes
576,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Project Updates,3/12/2024,positive,opened,desktop,yes,yes
577,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Meeting Scheduling,3/13/2024,negative,opened,mobile,no,yes
578,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Legal Matters,3/20/2024,positive,opened,desktop,yes,yes
579,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Internal Policies and Procedures,3/22/2024,neutral,opened,desktop,yes,yes
580,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Legal Matters,3/12/2024,positive,opened,desktop,yes,yes
581,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Legal Matters,3/22/2024,neutral,opened,mobile,yes,yes
582,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Meeting Scheduling,3/29/2024,positive,opened,desktop,yes,yes
583,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Meeting Scheduling,3/26/2024,neutral,opened,desktop,yes,yes
584,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Operational Issues,3/6/2024,neutral,opened,desktop,yes,yes
585,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Operational Issues,3/25/2024,neutral,opened,desktop,yes,yes
586,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Legal Matters,3/11/2024,positive,opened,mobile,yes,yes
587,Jeannie Moggan,Middle level management,Legal,Faythe Vassel,Professional,Legal,Vendor Relations,3/5/2024,positive,opened,desktop,yes,yes
588,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Internal Policies and Procedures,3/18/2024,positive,opened,desktop,yes,yes
589,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/26/2024,neutral,opened,desktop,yes,yes
590,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/22/2024,positive,opened,mobile,yes,yes
591,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/11/2024,neutral,opened,mobile,yes,yes
592,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Training and Development,3/15/2024,positive,opened,desktop,yes,yes
593,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/20/2024,negative,unopened,desktop,yes,yes
594,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/24/2024,positive,opened,desktop,no,no
595,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/5/2024,neutral,unopened,desktop,yes,yes
596,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/15/2024,neutral,opened,desktop,yes,yes
597,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Training and Development,3/15/2024,neutral,opened,desktop,yes,yes
598,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/13/2024,negative,opened,desktop,yes,yes
599,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Project Updates,3/18/2024,neutral,opened,desktop,yes,yes
600,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/15/2024,neutral,opened,mobile,yes,yes
601,Faythe Vassel,Professional,Legal,Jeannie Moggan,Middle level management,Legal,Legal Matters,3/5/2024,negative,opened,desktop,no,yes
602,Jeannie Moggan,Middle level management,Legal,Maurine Golding,Professional,Legal,Legal Matters,3/7/2024,neutral,opened,desktop,yes,yes
603,Jeannie Moggan,Middle level management,Legal,Maurine Golding,Professional,Legal,Operational Issues,3/26/2024,neutral,opened,mobile,yes,yes
604,Jeannie Moggan,Middle level management,Legal,Maurine Golding,Professional,Legal,Project Updates,3/27/2024,neutral,opened,mobile,yes,yes
